"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0114774","Un bruit qui rend fou","Un bruit qui rend fou",1995,100,"8.2",975,NULL,"A sailor who was accused of killing a teenage girl and who was presumed to have drowned while making his escape, returns to the Mediterranean island where the alleged crime took place. But all is not what it appears. Robbe-Grillet keeps us guessing as to whether the murder actually took place and teases the viewer with the possibility that the sailor may be a restless spirit or a figment of the imagination conjured up by the victim's father to assuage his own guilt. Too many questions and not enough answers make for a very frustrating investigation.","tt0114774",9,9,"Drama","tt0114774",60,60,"France"
"tt0114787","Underground","Underground",1995,170,"8.1",55492,"14000000","The story follows an underground weapons manufacturer in Belgrade during WWII and evolves into fairly surreal situations. A black marketeer who smuggles the weapons to partisans doesn't mention to the workers that the war is over, and they keep producing. Years later, they break out of their underground ""shelter"" --- only to convince themselves that the war is still going on.","tt0114787",9,9,"Drama","tt0114787",60,60,"France"
"tt0114790","Une femme française","Une femme française",1995,100,"6.3",1191,"15000000","Wed just as war breaks out, Jeanne hardly gets to know her military husband, Louis, before the debacle of 1940. While waiting for his return from a POW camp, Jeanne journeys through countless affairs with Louis' comrades- in-arms. Hoping to forget these wartime betrayls, Louis takes his wife and the infant twins he didn't father to Berlin, where she falls for Matthais, a sensitive German industrialist. When the Indochinese war sends Louis to Vietnam, Matthais follows Jeanne back to France. A subsequent move to Damascus where Louis is posted as military attache, fails to break their bond.","tt0114790",9,9,"Drama","tt0114790",60,60,"France"
"tt0114812","Tragédie burlesque","Urnebesna tragedija",1995,95,"7.2",584,NULL,"In a way of protesting for inhuman living conditions and the shortage of medications caused by the disintegration of Yugoslavia and its sanctions, a doctor in a hospital decides to close his clinic for mental illness. His wish is to return the patients to their homes or give them to someone who is willing to accept them temporarily. Since one of the patients is planning to ""get married"" the doctor takes all the patients out on the street and uses the wedding as an excuse. A person ""who can not fly"" goes out to the streets with them, but he only exists as a person in the minds of the patients. However, trouble starts arising on the first step they take outside the clinic. In freedom the patients (not used to the games of the ""normal society"") start doing whatever they want to or feel like, not paying attention to and ignoring the chaos they are causing...","tt0114812",9,9,"Drama","tt0114812",60,60,"France"
"tt0114863","Le regard d'Ulysse","To vlemma tou Odyssea",1995,176,"7.7",6320,NULL,"A, a Greek filmmaker living in exile in the United States, returns to his native Ptolemas to attend a special screening of one of his extremely controversial films. But A's real interest lies elsewhere--the mythical reels of the very first film shot by the Manakia brothers, who, at the dawn of the age of cinema, tirelessly criss-crossed the Balkans and, without regard for national and ethnic strife, recorded the region's history and customs. Did these primitive, never-developed images really exist? If so, where are they? - ""Why A? It's an alphabetical choice. Every filmmaker remembers the first time he looked through the viewfinder of a camera. It is a moment that is not so much the discovery of cinema--but the discovery of the world. But there comes a moment when the filmmaker begins to doubt his own capacity to see things, when he no longer knows if his gaze is right and innocent."" --Theo Angelopoulos","tt0114863",9,9,"Drama","tt0114863",60,60,"France"
"tt0114928","White Man","White Man's Burden",1995,89,"5.3",4616,"7000000","The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a struggling white worker in a chocolate factory, loving husband and father of two children. While delivering a package for black CEO Thaddeus Thomas, he is mistaken for a voyeur and, as a result, loses his job, gets beaten by black cops and his family gets evicted from their home. Desperate, Pinnock takes a deadly weapon and kidnaps Thomas, demanding justice, but the fight he will have to finish will cost him more than his job was ever worth.","tt0114928",9,9,"Drama","tt0114928",60,60,"France"
"tt0114934","La semaine sainte","Wielki tydzien",1995,97,"6",176,NULL,"An investigation of the history of anti Semitism in Poland.","tt0114934",9,9,"Drama","tt0114934",60,60,"France"
"tt0115012","Shanghai Triad","Yao a yao, yao dao wai po qiao",1995,108,"7.1",5207,NULL,"Uncle Liu brings his cousin to Shanghai to work for 'Boss,' the leader of a powerful drug empire in the 1930's. Shuisheng, a simple country boy is awed and overwhelmed by the opulence and immense wealth he is suddenly surrounded by. He is to be the attendant of Xiao Jingbao, the new mistress of 'Boss.' While he fumbles with the demands of his new role, much intrigue is going on around him, well beyond his bewildered perception. Xiao Jingbao is having a tumultuous affair, Fat Yu is starting a gang war, and 'Boss' is beginning to suspect that one of his trusted men is not loyal.","tt0115012",9,9,"Drama","tt0115012",60,60,"France"
"tt0115033","Le manuel d'un jeune empoisonneur","The Young Poisoner's Handbook",1995,99,"7.1",3450,NULL,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and begins to read avidly. Something of a social misfit, he is fascinated by morbid subjects such as poisons and murder. His family environment is intolerable to him and, in particular, his stepmother torments him. He decides to poison those who annoy him, first with antimony and later with thallium. He smugly thinks himself cleverer than all those around him, but nevertheless he is caught and sentenced to 'rehabilitation' at a psychiatric institution. Once there, he undertakes to deceive the new eminent psychiatrist sent there to 'cure' him, thereby securing his release.","tt0115033",9,9,"Drama","tt0115033",60,60,"France"
"tt0115071","À la vie, à la mort!","À la vie, à la mort!",1995,108,"7",123,NULL,"In Estaque, a northern suburb of Marseilles, stuck between oil refinery smokestacks and the Mediterranean sea, a handful of die-hards has taken refuge in a cabaret. There is José, the owner, a big-hearted gypsy who loves cars and women's bodies: Joséfa, his wife, the establishment's stripper despite her advanced years and Marie-Sol who climbs the hill every day to visit Notre-Dame de la Garde and beseech Virgin Mary to give her a child. There is Patrick, her husband who has been unemployed for ages but who is kind despite appearances and their friend Jaco who is having a hard time. His wife and daughters hate him for not keeping up on the mortgage repayments. Last but not least is Papa Carlossa who believes that Franco still rules Spain and fantasizes about bumping him off. Alternately sad and comic, with its colorful characters, entertaining dialogue and light social commentary, ""Unto Life, Unto Death"" gives us the portrait of people searching for identity and struggling to survive. ...","tt0115071",9,9,"Drama","tt0115071",60,60,"France"
"tt0115079","État des lieux","État des lieux",1995,80,"5.7",149,NULL,"Pierre, a young man in his thirties, grew up with his two brothers in a city in the suburbs of Paris. He still lives there today with his wife, Deborah. His everyday life is divided between a job where he is exploited, discussions with his friends and brothers, family meals and unpreventable altercations with the cops.","tt0115079",9,9,"Drama","tt0115079",60,60,"France"
"tt0115479","Pereira prétend","Sostiene Pereira",1995,104,"7.1",1226,NULL,"Portugal 1938. Pereira is the editor of the culture section of the Lisboa, an unaffiliated evening paper. There is civil war in Spain and the fascists are in power in Portugal, but he concerns himself only with his work (writing biographies of famous writers and translating French novels) and ignores what is going on around him. He hires Monteiro Rossi, an idealistic young man in love with a beautiful communist, as an assistant. He reluctantly helps them when they begin to get into trouble due to subversive activities. Eventually events force him to take a stand.","tt0115479",9,9,"Drama","tt0115479",60,60,"France"
"tt0117076","Mondo","Mondo",1995,80,"7.3",545,NULL,"A fable unfolds. One summer day, a boy of about ten appears on the streets of Nice - no family, no possessions, no schooling, but with a brilliant smile. Mondo's most at home in gardens, fields, and at the seashore. The bustle of the city can seem to overwhelm him. He has good survival instincts, running from police and from threatening adults, and he is looking for a family. Over time, people come to know him - he helps out a street magician, befriends an old man who keeps doves in his suitcase, and finds a mother, herself an outsider. That smile is always at hand. Yet, no vagabond child sits well with the authorities. Can Nice keep this treasure of the spirit?","tt0117076",9,9,"Drama","tt0117076",60,60,"France"
"tt0117357","The Pompatus of Love","The Pompatus of Love",1995,99,"5.2",547,NULL,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.","tt0117357",9,9,"Drama","tt0117357",60,60,"France"
